Series Name,"Series Code","Country Name","Country Code","Time","Time Code","Value"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1977","YR1977","8426.94695947372"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1978","YR1978","10289.7684173296"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1979","YR1979","11810.6158754725"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1980","YR1980","12864.0025661396"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1981","YR1981","10622.8024830789"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1982","YR1982","9343.86109959618"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1983","YR1983","8846.23429846974"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1984","YR1984","8457.26880316374"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1985","YR1985","8750.81851250536"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1986","YR1986","12170.0406962702"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1987","YR1987","15135.8523116968"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1988","YR1988","16391.093827791"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1989","YR1989","16525.0617432848"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1990","YR1990","20600.3752789827"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1991","YR1991","21041.6606519648"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1992","YR1992","23372.619171015"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1993","YR1993","22283.9360213551"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1994","YR1994","24208.5547931447"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1995","YR1995","28413.8264387368"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1996","YR1996","27489.5551770488"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1997","YR1997","24820.9380503896"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1998","YR1998","25338.4432934904"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","1999","YR1999","25252.8019066564"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2000","YR2000","23098.8865077401"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2001","YR2001","23015.0712632462"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2002","YR2002","25006.191397109"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2003","YR2003","30655.2092679024"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2004","YR2004","35429.4077933344"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2005","YR2005","36809.7013403619"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2006","YR2006","38705.1067959147"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2007","YR2007","44319.165448813"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2008","YR2008","48303.397956286"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2009","YR2009","44760.2912443709"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2010","YR2010","44184.946353964"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2011","YR2011","47410.5669277464"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2012","YR2012","44670.5606845101"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2013","YR2013","46757.9518559598"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2014","YR2014","47764.0715120833"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2015","YR2015","41008.296719472"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2016","YR2016","42012.6227191016"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2017","YR2017","44198.4823908691"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2018","YR2018","47544.9811472757"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2019","YR2019","46641.7214017087"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2020","YR2020","45587.968308319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2021","YR2021","51863.8311565054"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2022","YR2022","49942.0906424887"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Belgium","BEL","2023","YR2023","53475.2934952935"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1970","YR1970","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1971","YR1971","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1972","YR1972","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1973","YR1973","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1974","YR1974","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1975","YR1975","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1976","YR1976","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1977","YR1977","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1978","YR1978","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1979","YR1979","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1980","YR1980","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1981","YR1981","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1982","YR1982","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1983","YR1983","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1984","YR1984","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1985","YR1985","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1986","YR1986","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1987","YR1987","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1988","YR1988","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1989","YR1989","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1990","YR1990","1725.17655899784"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1991","YR1991","1359.93652780403"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1992","YR1992","1107.42369308625"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1993","YR1993","920.792910194713"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1994","YR1994","333.783179342536"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1995","YR1995","497.682846633728"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1996","YR1996","712.953645623129"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1997","YR1997","907.14878323552"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1998","YR1998","1000.41683499719"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","1999","YR1999","1128.39888405073"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2000","YR2000","1332.21021661547"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2001","YR2001","1382.7674599413"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2002","YR2002","1602.5640389208"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2003","YR2003","2031.40248331495"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2004","YR2004","2451.57730128439"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2005","YR2005","2741.08017482431"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2006","YR2006","3170.17478337184"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2007","YR2007","3936.93174748389"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2008","YR2008","4846.79094117894"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2009","YR2009","4542.31167332328"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2010","YR2010","4506.93235205533"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2011","YR2011","4980.90468838995"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2012","YR2012","4688.34582317708"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2013","YR2013","5025.24175294061"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2014","YR2014","5196.97008415107"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2015","YR2015","4654.60862038896"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2016","YR2016","4917.26376596306"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2017","YR2017","5327.39230422044"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2018","YR2018","6024.49314979655"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2019","YR2019","6094.72482322311"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2020","YR2020","6095.10423658487"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2021","YR2021","7237.27446250665"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2022","YR2022","7587.58817346075"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2023","YR2023","8426.09111019155"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1970","YR1970","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1971","YR1971","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1972","YR1972","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1973","YR1973","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1974","YR1974","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1975","YR1975","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1976","YR1976","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1977","YR1977","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1978","YR1978","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1979","YR1979","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1980","YR1980","2238.80295786574"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1981","YR1981","2234.81481573125"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1982","YR1982","2169.00401089683"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1983","YR1983","1852.81343442802"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1984","YR1984","1963.57267618274"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1985","YR1985","1914.55064658793"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1986","YR1986","2260.4272811545"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1987","YR1987","3132.30136036246"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1988","YR1988","2511.39306259489"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1989","YR1989","2477.0208179596"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1990","YR1990","2366.52982128614"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1991","YR1991","1267.73437541485"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1992","YR1992","1211.98087810931"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1993","YR1993","1278.52511370319"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1994","YR1994","1148.4943993817"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1995","YR1995","2259.25922555221"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1996","YR1996","1470.19259250682"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1997","YR1997","1361.40938439884"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1998","YR1998","1820.44866449942"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","1999","YR1999","1659.71861105493"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2000","YR2000","1621.26210738992"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2001","YR2001","1770.90704918691"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2002","YR2002","2092.98288625558"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2003","YR2003","2719.49436859287"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2004","YR2004","3389.68743360274"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2005","YR2005","3899.82596332878"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2006","YR2006","4523.1465578805"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2007","YR2007","5888.77685220636"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2008","YR2008","7271.30338858025"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2009","YR2009","6988.27316296465"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2010","YR2010","6863.66706774052"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2011","YR2011","7857.16706984441"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2012","YR2012","7430.7373804242"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2013","YR2013","7687.71368243317"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2014","YR2014","7912.27484371138"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2015","YR2015","7078.86032298969"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2016","YR2016","7570.93165511708"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2017","YR2017","8381.88134621669"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2018","YR2018","9447.65589681469"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2019","YR2019","9874.33632625168"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2020","YR2020","10148.3423954435"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2021","YR2021","12219.3418706779"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2022","YR2022","13974.4492487792"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Bulgaria","BGR","2023","YR2023","15797.5955773596"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1960","YR1960","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1961","YR1961","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1962","YR1962","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1963","YR1963","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1964","YR1964","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1965","YR1965","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1966","YR1966","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1967","YR1967","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1968","YR1968","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1969","YR1969","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1970","YR1970","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1971","YR1971","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1972","YR1972","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1973","YR1973","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1974","YR1974","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1975","YR1975","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1976","YR1976","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1977","YR1977","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1978","YR1978","NA"
GDP per capita (current US$),"NY.GDP.PCAP.CD","Croatia","HRV","1979","YR1979","NA"
