Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ESP,Spain,1951,Male,Age_all,[All],15231.00000000,9.32255261,114.34695464,112.13281308,
EU,Europe,ESP,Spain,1953,Male,Age_all,[All],6946.00000000,5.05921599,52.24977818,50.20962845,
EU,Europe,ESP,Spain,1956,Female,Age_all,[All],3600.00000000,2.53710516,23.17946895,23.84579718,
EU,Europe,ESP,Spain,1957,All,Age_all,[All],9524.00000000,3.28824256,32.05672840,32.22575624,
EU,Europe,ESP,Spain,1956,All,Age_all,[All],9704.00000000,3.39883016,33.02894748,33.11380311,
EU,Europe,ESP,Spain,1956,Male,Age_all,[All],6104.00000000,4.25022282,44.56564875,42.96171171,
EU,Europe,ESP,Spain,1957,Female,Age_all,[All],3558.00000000,2.48364827,22.68205826,23.37406386,
EU,Europe,ESP,Spain,1954,All,Age_all,[All],10802.00000000,4.15662975,37.52182841,37.48481799,
EU,Europe,ESP,Spain,1955,All,Age_all,[All],10255.00000000,3.80804908,35.25149358,35.29391520,
EU,Europe,ESP,Spain,1955,Male,Age_all,[All],6287.00000000,4.64839447,46.29209962,44.63930702,
EU,Europe,ESP,Spain,1957,Male,Age_all,[All],5966.00000000,4.07566556,43.03176629,41.62712811,
EU,Europe,ESP,Spain,1958,Male,Age_all,[All],5215.00000000,4.04100673,37.43235251,36.07498617,
EU,Europe,ESP,Spain,1953,All,Age_all,[All],11533.00000000,4.21572462,40.66692611,40.35339398,
EU,Europe,ESP,Spain,1953,Female,Age_all,[All],4587.00000000,3.36593849,30.66419327,31.10674081,
EU,Europe,ESP,Spain,1962,All,Age_all,[All],7278.00000000,2.68191751,23.05825813,23.54044700,
EU,Europe,ESP,Spain,1962,Male,Age_all,[All],4890.00000000,3.53955397,33.26918364,32.58045173,
EU,Europe,ESP,Spain,1954,Male,Age_all,[All],6536.00000000,5.00562904,48.50932893,46.82283831,
EU,Europe,ESP,Spain,1954,Female,Age_all,[All],4266.00000000,3.29927843,28.18750489,28.71180509,
EU,Europe,ESP,Spain,1962,Female,Age_all,[All],2388.00000000,1.79252365,14.34421830,15.01131506,
EU,Europe,ESP,Spain,1960,Female,Age_all,[All],2642.00000000,2.04712573,16.21203496,16.93589744,
EU,Europe,ESP,Spain,1963,All,Age_all,[All],6725.00000000,2.44102519,20.88948515,21.48425021,
EU,Europe,ESP,Spain,1961,All,Age_all,[All],7484.00000000,2.91894506,23.94007910,24.46391213,
EU,Europe,ESP,Spain,1963,Male,Age_all,[All],4569.00000000,3.24726552,30.77120337,30.22425084,
EU,Europe,ESP,Spain,1959,All,Age_all,[All],7819.00000000,2.95617720,25.71881047,26.01823506,
EU,Europe,ESP,Spain,1960,All,Age_all,[All],7791.00000000,2.97071608,25.26304703,25.71032571,
EU,Europe,ESP,Spain,1955,Female,Age_all,[All],3968.00000000,2.96015577,25.89602656,26.50280524,
EU,Europe,ESP,Spain,1959,Male,Age_all,[All],5127.00000000,3.82070199,36.16248655,35.16460905,
EU,Europe,ESP,Spain,1958,All,Age_all,[All],8052.00000000,3.14654162,26.84191422,27.01741435,
EU,Europe,ESP,Spain,1963,Female,Age_all,[All],2156.00000000,1.59945399,12.50269820,13.32097621,
EU,Europe,ESP,Spain,1958,Female,Age_all,[All],2837.00000000,2.23653507,17.89297393,18.48569753,
EU,Europe,ESP,Spain,1959,Female,Age_all,[All],2692.00000000,2.06589055,16.82328824,17.39917270,
EU,Europe,ESP,Spain,1964,All,Age_all,[All],6273.00000000,2.34904230,19.10982241,19.84812530,
EU,Europe,ESP,Spain,1960,Male,Age_all,[All],5149.00000000,3.86558659,35.71512105,35.02006393,
EU,Europe,ESP,Spain,1961,Male,Age_all,[All],5029.00000000,3.86831276,34.57737075,33.86988147,
EU,Europe,ESP,Spain,1961,Female,Age_all,[All],2455.00000000,1.94241587,14.81685670,15.59324187,
EU,Europe,ESP,Spain,1964,Male,Age_all,[All],4394.00000000,3.18990613,29.08577371,28.81878402,
EU,Europe,ESP,Spain,1964,Female,Age_all,[All],1879.00000000,1.45323207,10.69118579,11.48673432,
EU,Europe,ESP,Spain,1965,All,Age_all,[All],5702.00000000,2.13233012,17.12353441,17.84775260,
EU,Europe,ESP,Spain,1965,Male,Age_all,[All],4034.00000000,2.93375417,26.37497748,26.18290388,
EU,Europe,ESP,Spain,1965,Female,Age_all,[All],1668.00000000,1.28402513,9.32357464,10.08403361,
EU,Europe,ESP,Spain,1966,All,Age_all,[All],5272.00000000,1.95448917,15.57404710,16.33918056,
EU,Europe,ESP,Spain,1966,Male,Age_all,[All],3777.00000000,2.71802880,24.32534878,24.27845986,
EU,Europe,ESP,Spain,1966,Female,Age_all,[All],1495.00000000,1.14316738,8.21233691,8.94727392,
EU,Europe,ESP,Spain,1967,Male,Age_all,[All],3329.00000000,2.35163640,21.13343732,21.18587439,
EU,Europe,ESP,Spain,1967,Female,Age_all,[All],1245.00000000,0.93990639,6.71902754,7.37476232,
EU,Europe,SVK,Slovakia,2012,Male,Age_all,[All],13.00000000,0.04835590,0.37476916,0.49357114,
EU,Europe,ESP,Spain,1969,Male,Age_all,[All],3180.00000000,2.07175572,19.29999868,19.82234689,
EU,Europe,ESP,Spain,1970,Female,Age_all,[All],917.00000000,0.67425975,4.67026380,5.28543145,
EU,Europe,ESP,Spain,1971,All,Age_all,[All],3594.00000000,1.18665165,9.63673188,10.52724077,
EU,Europe,ESP,Spain,1971,Male,Age_all,[All],2663.00000000,1.69181411,15.68893615,15.97384680,
EU,Europe,ESP,Spain,1971,Female,Age_all,[All],931.00000000,0.64002090,4.56557012,5.32944072,
EU,Europe,ESP,Spain,1972,All,Age_all,[All],3017.00000000,1.07687311,7.99326653,8.78104435,
EU,Europe,ESP,Spain,1972,Male,Age_all,[All],2213.00000000,1.53172109,12.91721050,13.19626235,
EU,Europe,ESP,Spain,1973,All,Age_all,[All],2877.00000000,0.97024187,7.53878990,8.31262641,
EU,Europe,ESP,Spain,1973,Male,Age_all,[All],2117.00000000,1.38465563,12.32512590,12.53189210,
EU,Europe,ESP,Spain,1973,Female,Age_all,[All],760.00000000,0.52912263,3.59515515,4.28964108,
EU,Europe,ESP,Spain,1974,All,Age_all,[All],2588.00000000,0.87647109,6.69864604,7.43052545,
EU,Europe,ESP,Spain,1967,All,Age_all,[All],4574.00000000,1.66921513,13.28116361,14.03274102,
EU,Europe,ESP,Spain,1968,All,Age_all,[All],4517.00000000,1.62858698,12.83809751,13.71210350,
EU,Europe,ESP,Spain,1968,Male,Age_all,[All],3262.00000000,2.28030563,20.18042462,20.33336242,
EU,Europe,ESP,Spain,1968,Female,Age_all,[All],1255.00000000,0.93443331,6.61854751,7.42643099,
EU,Europe,ESP,Spain,1969,All,Age_all,[All],4265.00000000,1.43521027,11.78283955,12.81100094,
EU,Europe,ESP,Spain,1975,Male,Age_all,[All],1898.00000000,1.22080645,10.84576803,11.04156001,
EU,Europe,ESP,Spain,1969,Female,Age_all,[All],1085.00000000,0.75517136,5.51618891,6.29014679,
EU,Europe,ESP,Spain,1975,All,Age_all,[All],2557.00000000,0.85750121,6.55870512,7.26049179,
EU,Europe,ESP,Spain,1970,Male,Age_all,[All],2679.00000000,1.85823582,16.14077761,16.20280713,
EU,Europe,ESP,Spain,1975,Female,Age_all,[All],659.00000000,0.46174004,3.05299470,3.65534379,
EU,Europe,ESP,Spain,1972,Female,Age_all,[All],804.00000000,0.59254892,3.90604839,4.57124663,
EU,Europe,ESP,Spain,1974,Male,Age_all,[All],1947.00000000,1.27473189,11.21662640,11.46123372,
EU,Europe,ESP,Spain,1974,Female,Age_all,[All],641.00000000,0.44970780,2.98112932,3.59272711,
EU,Europe,ESP,Spain,1970,All,Age_all,[All],3596.00000000,1.28350644,9.87022826,10.61275717,
EU,Europe,ESP,Spain,1976,All,Age_all,[All],2480.00000000,0.82941202,6.10270620,6.90096558,
EU,Europe,ESP,Spain,1976,Male,Age_all,[All],1831.00000000,1.17387597,10.11213939,10.40518270,
EU,Europe,ESP,Spain,1976,Female,Age_all,[All],649.00000000,0.45375731,2.83214424,3.53871320,
EU,Europe,ESP,Spain,1977,All,Age_all,[All],2211.00000000,0.75121295,5.31545471,6.07962076,
EU,Europe,ESP,Spain,1977,Male,Age_all,[All],1642.00000000,1.06713459,8.86612806,9.21007611,
EU,Europe,ESP,Spain,1977,Female,Age_all,[All],569.00000000,0.40511484,2.44218403,3.06918890,
EU,Europe,ESP,Spain,1978,All,Age_all,[All],2059.00000000,0.69377757,4.88263796,5.59853171,
EU,Europe,ESP,Spain,1978,Male,Age_all,[All],1514.00000000,0.97337679,8.04099166,8.38855522,
EU,Europe,ESP,Spain,1978,Female,Age_all,[All],545.00000000,0.38586803,2.29670259,2.90991025,
EU,Europe,ESP,Spain,1979,All,Age_all,[All],1783.00000000,0.61340618,4.16523770,4.80493267,
EU,Europe,ESP,Spain,1979,Female,Age_all,[All],495.00000000,0.36013096,2.03619772,2.61882592,
EU,Europe,ESP,Spain,1980,Male,Age_all,[All],1105.00000000,0.72589916,5.61634792,5.99923992,
EU,Europe,ESP,Spain,1980,Female,Age_all,[All],371.00000000,0.27056790,1.45729467,1.94009246,
EU,Europe,ESP,Spain,1982,All,Age_all,[All],1338.00000000,0.46676318,2.88732002,3.52464220,
EU,Europe,ESP,Spain,1982,Female,Age_all,[All],325.00000000,0.23966314,1.19118045,1.68157665,
EU,Europe,ESP,Spain,1983,All,Age_all,[All],1288.00000000,0.42568802,2.73173103,3.37419215,
EU,Europe,ESP,Spain,1979,Male,Age_all,[All],1288.00000000,0.84061036,6.80415023,7.07455194,
EU,Europe,ESP,Spain,1980,All,Age_all,[All],1476.00000000,0.51011944,3.31091062,3.93161756,
EU,Europe,ESP,Spain,1981,All,Age_all,[All],1583.00000000,0.53956221,3.47465130,4.19328862,
EU,Europe,ESP,Spain,1981,Male,Age_all,[All],1169.00000000,0.75694296,5.83149308,6.30998262,
EU,Europe,ESP,Spain,1981,Female,Age_all,[All],414.00000000,0.29795105,1.56129964,2.15349084,
EU,Europe,ESP,Spain,1983,Female,Age_all,[All],353.00000000,0.24480908,1.29603639,1.81667533,
EU,Europe,ESP,Spain,1984,All,Age_all,[All],1141.00000000,0.38108407,2.37287182,2.97586446,
EU,Europe,ESP,Spain,1984,Female,Age_all,[All],297.00000000,0.21079677,1.04827782,1.52197642,
EU,Europe,ESP,Spain,1985,All,Age_all,[All],1126.00000000,0.36028311,2.28570262,2.92431074,
EU,Europe,ESP,Spain,1982,Male,Age_all,[All],1013.00000000,0.67064774,5.02211200,5.43624089,
EU,Europe,ESP,Spain,1985,Male,Age_all,[All],840.00000000,0.50960360,3.89311014,4.44178877,
EU,Europe,ESP,Spain,1985,Female,Age_all,[All],286.00000000,0.19363837,0.98388476,1.45966775,
EU,Europe,ESP,Spain,1986,All,Age_all,[All],1071.00000000,0.34502421,2.14507373,2.77432390,
EU,Europe,ESP,Spain,1986,Female,Age_all,[All],277.00000000,0.18785774,0.95895776,1.41068864,
EU,Europe,ESP,Spain,1987,All,Age_all,[All],1062.00000000,0.34249999,2.09071446,2.74302363,
EU,Europe,ESP,Spain,1987,Male,Age_all,[All],771.00000000,0.47043462,3.49057766,4.05827921,
EU,Europe,ESP,Spain,1987,Female,Age_all,[All],291.00000000,0.19906692,0.95415930,1.47579394,
EU,Europe,ESP,Spain,1983,Male,Age_all,[All],935.00000000,0.59037096,4.52071204,4.98906142,
EU,Europe,ESP,Spain,1984,Male,Age_all,[All],844.00000000,0.53244172,3.98896940,4.48275679,
EU,Europe,ESP,Spain,1986,Male,Age_all,[All],794.00000000,0.48723314,3.61594907,4.18595333,
EU,Europe,ESP,Spain,1988,Male,Age_all,[All],738.00000000,0.43737480,3.30532518,3.87509386,
EU,Europe,ESP,Spain,1988,All,Age_all,[All],999.00000000,0.31273772,1.92297783,2.57414517,
EU,Europe,ESP,Spain,1991,Male,Age_all,[All],688.00000000,0.38362031,2.96268167,3.59152650,
EU,Europe,ESP,Spain,1991,Female,Age_all,[All],215.00000000,0.13577775,0.62859034,1.08210401,
EU,Europe,ESP,Spain,1988,Female,Age_all,[All],261.00000000,0.17318832,0.80317781,1.32056283,
EU,Europe,ESP,Spain,1989,Male,Age_all,[All],705.00000000,0.40901812,3.07791470,3.69400052,
EU,Europe,ESP,Spain,1991,All,Age_all,[All],903.00000000,0.26740422,1.67958104,2.31390727,
EU,Europe,ESP,Spain,1996,Male,Age_all,[All],508.00000000,0.27180165,1.91994106,2.64376789,
EU,Europe,ESP,Spain,1996,Female,Age_all,[All],206.00000000,0.12519143,0.50568472,1.02715990,
EU,Europe,ESP,Spain,1992,All,Age_all,[All],866.00000000,0.26122498,1.57989845,2.22018833,
EU,Europe,ESP,Spain,1992,Male,Age_all,[All],624.00000000,0.35236917,2.61455015,3.26713544,
EU,Europe,ESP,Spain,1992,Female,Age_all,[All],242.00000000,0.15670733,0.73790189,1.21568943,
EU,Europe,ESP,Spain,1993,All,Age_all,[All],832.00000000,0.24495011,1.46187595,2.12863396,
EU,Europe,SVK,Slovakia,2014,All,Age_all,[All],34.00000000,0.06621872,0.40733026,0.62746268,
EU,Europe,ESP,Spain,1995,Male,Age_all,[All],548.00000000,0.29703829,2.08795201,2.85557958,
EU,Europe,ESP,Spain,1993,Male,Age_all,[All],598.00000000,0.33127991,2.43979262,3.12470608,
EU,Europe,ESP,Spain,1995,Female,Age_all,[All],204.00000000,0.12612913,0.52855924,1.01902174,
EU,Europe,ESP,Spain,1997,All,Age_all,[All],646.00000000,0.18482437,0.98733421,1.64279193,
EU,Europe,ESP,Spain,1989,All,Age_all,[All],943.00000000,0.29033609,1.78915697,2.42490010,
EU,Europe,ESP,Spain,1993,Female,Age_all,[All],234.00000000,0.14703203,0.66059753,1.17303229,
EU,Europe,ESP,Spain,1997,Male,Age_all,[All],418.00000000,0.22582998,1.54942149,2.17308802,
EU,Europe,ESP,Spain,1994,All,Age_all,[All],754.00000000,0.22291732,1.28167472,1.92595052,
EU,Europe,ESP,Spain,1994,Male,Age_all,[All],532.00000000,0.29568040,2.10437136,2.77583562,
EU,Europe,ESP,Spain,1989,Female,Age_all,[All],238.00000000,0.15613519,0.76781694,1.20182597,
EU,Europe,ESP,Spain,1994,Female,Age_all,[All],222.00000000,0.14022411,0.61496718,1.11088315,
EU,Europe,SVN,Slovenia,1996,All,Age_all,[All],29.00000000,0.15574651,1.15672116,1.45640820,
EU,Europe,ESP,Spain,1990,All,Age_all,[All],980.00000000,0.29416885,1.83011812,2.51545206,
EU,Europe,ESP,Spain,1990,Male,Age_all,[All],705.00000000,0.39880303,3.05861001,3.68683356,
EU,Europe,ESP,Spain,1996,All,Age_all,[All],714.00000000,0.20315892,1.12819493,1.81816793,
EU,Europe,ESP,Spain,1990,Female,Age_all,[All],275.00000000,0.17587281,0.82345587,1.38629134,
EU,Europe,ESP,Spain,1997,Female,Age_all,[All],228.00000000,0.13866420,0.54352495,1.13500597,
EU,Europe,ESP,Spain,1995,All,Age_all,[All],752.00000000,0.21719854,1.21530022,1.91789277,
EU,Europe,ESP,Spain,1998,All,Age_all,[All],595.00000000,0.16504351,0.88718992,1.51125696,
EU,Europe,ESP,Spain,1998,Male,Age_all,[All],407.00000000,0.21396503,1.45843318,2.11395627,
EU,Europe,ESP,Spain,1998,Female,Age_all,[All],188.00000000,0.11039796,0.44266286,0.93447724,
EU,Europe,ESP,Spain,1999,All,Age_all,[All],660.00000000,0.17784868,0.96989059,1.66556668,
EU,Europe,ESP,Spain,1999,Male,Age_all,[All],449.00000000,0.22995570,1.57246068,2.31633573,
EU,Europe,ESP,Spain,1999,Female,Age_all,[All],211.00000000,0.11999067,0.50193268,1.04238253,
EU,Europe,ESP,Spain,2000,All,Age_all,[All],520.00000000,0.14428773,0.69720170,1.29438547,
EU,Europe,ESP,Spain,2000,Male,Age_all,[All],337.00000000,0.17786645,1.09465803,1.71323828,
EU,Europe,ESP,Spain,2000,Female,Age_all,[All],183.00000000,0.10706575,0.38953627,0.89254569,
EU,Europe,ESP,Spain,2001,All,Age_all,[All],490.00000000,0.13606160,0.67519823,1.20647004,
EU,Europe,ESP,Spain,2001,Male,Age_all,[All],335.00000000,0.17658159,1.08772666,1.68331609,
EU,Europe,ESP,Spain,2001,Female,Age_all,[All],155.00000000,0.09095337,0.36386262,0.74831657,
EU,Europe,ESP,Spain,2002,All,Age_all,[All],491.00000000,0.13320022,0.64830099,1.18845857,
EU,Europe,ESP,Spain,2002,Male,Age_all,[All],323.00000000,0.16712458,1.02671386,1.59380203,
EU,Europe,ESP,Spain,2002,Female,Age_all,[All],168.00000000,0.09580893,0.35224334,0.79817507,
EU,Europe,ESP,Spain,2003,All,Age_all,[All],473.00000000,0.12291205,0.61834853,1.12606782,
EU,Europe,ESP,Spain,2003,Male,Age_all,[All],304.00000000,0.15207832,0.95734226,1.47385421,
EU,Europe,ESP,Spain,2003,Female,Age_all,[All],169.00000000,0.09138544,0.34455300,0.79051816,
EU,Europe,ESP,Spain,2004,All,Age_all,[All],445.00000000,0.11964488,0.56441573,1.04235593,
EU,Europe,ESP,Spain,2004,Male,Age_all,[All],300.00000000,0.15390298,0.90899147,1.42941070,
EU,Europe,ESP,Spain,2004,Female,Age_all,[All],145.00000000,0.08191813,0.29303757,0.66807712,
EU,Europe,ESP,Spain,2005,All,Age_all,[All],475.00000000,0.12262653,0.59196015,1.09451569,
EU,Europe,ESP,Spain,2005,Male,Age_all,[All],333.00000000,0.16504022,0.96712455,1.55845636,
EU,Europe,ESP,Spain,2005,Female,Age_all,[All],142.00000000,0.07651439,0.29102787,0.64454945,
EU,Europe,ESP,Spain,2006,All,Age_all,[All],396.00000000,0.10660120,0.47846767,0.89860626,
EU,Europe,ESP,Spain,2006,Male,Age_all,[All],276.00000000,0.14215520,0.78399083,1.27041221,
EU,Europe,ESP,Spain,2006,Female,Age_all,[All],120.00000000,0.06767273,0.23996920,0.53708068,
AS,Asia,LKA,Sri Lanka,1955,All,Age_all,[All],1874.00000000,1.98584266,29.87243548,21.81860519,
AS,Asia,LKA,Sri Lanka,1955,Male,Age_all,[All],1072.00000000,2.21008143,33.38876925,23.70108335,
AS,Asia,LKA,Sri Lanka,1955,Female,Age_all,[All],802.00000000,1.74868630,25.53846693,19.72454501,
AS,Asia,LKA,Sri Lanka,1956,All,Age_all,[All],1698.00000000,1.93921952,26.96373140,19.01668720,
AS,Asia,LKA,Sri Lanka,1956,Male,Age_all,[All],957.00000000,2.12657215,29.20301758,20.33142129,
AS,Asia,LKA,Sri Lanka,1956,Female,Age_all,[All],741.00000000,1.74111234,24.01411765,17.55092373,
AS,Asia,LKA,Sri Lanka,1957,All,Age_all,[All],1880.00000000,2.02675751,29.71651733,20.51282051,
AS,Asia,LKA,Sri Lanka,1957,Male,Age_all,[All],1071.00000000,2.24077329,32.61717908,22.16932312,
AS,Asia,LKA,Sri Lanka,1957,Female,Age_all,[All],809.00000000,1.79925717,26.06791728,18.66635902,
AS,Asia,LKA,Sri Lanka,1958,All,Age_all,[All],1899.00000000,2.09106425,30.15112027,20.22579614,
AS,Asia,LKA,Sri Lanka,1958,Male,Age_all,[All],1094.00000000,2.32296422,33.24839965,22.10101010,
AS,Asia,LKA,Sri Lanka,1958,Female,Age_all,[All],805.00000000,1.84126258,26.35134834,18.13471503,
AS,Asia,LKA,Sri Lanka,1959,All,Age_all,[All],1841.00000000,2.09273511,28.93751074,19.12727273,
AS,Asia,LKA,Sri Lanka,1959,Male,Age_all,[All],1113.00000000,2.42103889,33.54826827,21.93535672,
AS,Asia,LKA,Sri Lanka,1959,Female,Age_all,[All],728.00000000,1.73337460,23.26559163,15.99648429,
AS,Asia,LKA,Sri Lanka,1960,All,Age_all,[All],1619.00000000,1.90654514,24.99264495,16.35849247,
AS,Asia,LKA,Sri Lanka,1960,Male,Age_all,[All],991.00000000,2.21928607,29.55759015,18.99559134,
AS,Asia,LKA,Sri Lanka,1960,Female,Age_all,[All],628.00000000,1.55970594,19.43413559,13.41880342,
AS,Asia,LKA,Sri Lanka,1961,All,Age_all,[All],1523.00000000,1.86521010,23.97437832,14.97983673,
AS,Asia,LKA,Sri Lanka,1961,Male,Age_all,[All],884.00000000,2.05476268,27.26815732,16.49253731,
AS,Asia,LKA,Sri Lanka,1961,Female,Age_all,[All],639.00000000,1.65411198,20.01072756,13.29311421,
AS,Asia,LKA,Sri Lanka,1962,All,Age_all,[All],1740.00000000,1.95663908,26.25435167,16.66108106,
AS,Asia,LKA,Sri Lanka,1962,Male,Age_all,[All],1052.00000000,2.23544411,30.76857129,19.10816456,
AS,Asia,LKA,Sri Lanka,1962,Female,Age_all,[All],688.00000000,1.64325977,20.66710648,13.93276630,
AS,Asia,LKA,Sri Lanka,1963,All,Age_all,[All],1560.00000000,1.70170061,22.97527661,14.74187543,
AS,Asia,LKA,Sri Lanka,1963,Male,Age_all,[All],961.00000000,1.97553705,26.88520446,17.47685817,
AS,Asia,LKA,Sri Lanka,1963,Female,Age_all,[All],599.00000000,1.39211676,18.05565839,11.78345202,
AS,Asia,LKA,Sri Lanka,1964,All,Age_all,[All],1738.00000000,1.81764940,24.67211667,16.01847009,
AS,Asia,LKA,Sri Lanka,1964,Male,Age_all,[All],1112.00000000,2.18081977,30.38679636,19.71536474,
AS,Asia,LKA,Sri Lanka,1964,Female,Age_all,[All],626.00000000,1.40270682,17.90180261,12.01603315,
AS,Asia,LKA,Sri Lanka,1965,All,Age_all,[All],1620.00000000,1.76609105,22.50657780,14.58038201,
AS,Asia,LKA,Sri Lanka,1965,Male,Age_all,[All],1039.00000000,2.08919810,28.11134715,18.02398178,
EU,Europe,ESP,Spain,2007,All,Age_all,[All],409.00000000,0.10613425,0.47425939,0.91144972,
EU,Europe,ESP,Spain,2007,Male,Age_all,[All],267.00000000,0.13274600,0.74815816,1.20513001,
EU,Europe,ESP,Spain,2007,Female,Age_all,[All],142.00000000,0.07707966,0.25460969,0.62504729,
EU,Europe,ESP,Spain,2008,All,Age_all,[All],349.00000000,0.09033868,0.40410543,0.76546192,
EU,Europe,ESP,Spain,2008,Male,Age_all,[All],229.00000000,0.11470245,0.62688217,1.01721926,
EU,Europe,ESP,Spain,2008,Female,Age_all,[All],120.00000000,0.06428216,0.22129058,0.51990745,
EU,Europe,ESP,Spain,2009,All,Age_all,[All],394.00000000,0.10235547,0.42230108,0.85783690,
EU,Europe,ESP,Spain,2009,Male,Age_all,[All],251.00000000,0.12607047,0.65560801,1.10714783,
EU,Europe,ESP,Spain,2009,Female,Age_all,[All],143.00000000,0.07694874,0.23255438,0.61482605,
EU,Europe,ESP,Spain,2010,All,Age_all,[All],392.00000000,0.10260518,0.40791039,0.85082681,
EU,Europe,ESP,Spain,2010,Male,Age_all,[All],262.00000000,0.13224242,0.66115539,1.15430305,
EU,Europe,ESP,Spain,2010,Female,Age_all,[All],130.00000000,0.07068060,0.20380738,0.55614612,
EU,Europe,ESP,Spain,2011,All,Age_all,[All],288.00000000,0.07424383,0.30238698,0.62438816,
EU,Europe,ESP,Spain,2011,Male,Age_all,[All],192.00000000,0.09607013,0.48959418,0.84642183,
EU,Europe,ESP,Spain,2011,Female,Age_all,[All],96.00000000,0.05104835,0.14557793,0.40953135,
EU,Europe,ESP,Spain,2012,All,Age_all,[All],320.00000000,0.07941432,0.31846462,0.68425196,
EU,Europe,ESP,Spain,2012,Male,Age_all,[All],193.00000000,0.09372572,0.48042141,0.83710264,
EU,Europe,ESP,Spain,2012,Female,Age_all,[All],127.00000000,0.06445719,0.17914091,0.53562352,
EU,Europe,ESP,Spain,2013,All,Age_all,[All],291.00000000,0.07453531,0.30227881,0.62455417,
EU,Europe,ESP,Spain,2013,Male,Age_all,[All],190.00000000,0.09507892,0.46598514,0.82847328,
EU,Europe,ESP,Spain,2013,Female,Age_all,[All],101.00000000,0.05299473,0.16795911,0.42689010,
EU,Europe,ESP,Spain,2014,Male,Age_all,[All],179.00000000,0.08880246,0.41800238,0.78370963,
EU,Europe,ESP,Spain,2014,All,Age_all,[All],279.00000000,0.07048480,0.26559469,0.60057957,
EU,Europe,ESP,Spain,2014,Female,Age_all,[All],100.00000000,0.05147767,0.13710581,0.42345904,
AS,Asia,LKA,Sri Lanka,1965,Female,Age_all,[All],581.00000000,1.38346509,15.94909366,10.86736336,
AS,Asia,LKA,Sri Lanka,1966,All,Age_all,[All],1720.00000000,1.82166725,23.95466393,15.11334570,
AS,Asia,LKA,Sri Lanka,1966,Male,Age_all,[All],1061.00000000,2.07311593,28.74761383,18.00085033,
AS,Asia,LKA,Sri Lanka,1966,Female,Age_all,[All],659.00000000,1.52405180,18.36639040,12.01130265,
AS,Asia,LKA,Sri Lanka,1967,All,Age_all,[All],1639.00000000,1.86510691,22.24239096,14.00495599,
AS,Asia,LKA,Sri Lanka,1967,Male,Age_all,[All],1060.00000000,2.18062127,27.45283486,17.42847748,
AS,Asia,LKA,Sri Lanka,1967,Female,Age_all,[All],579.00000000,1.47452059,15.68617652,10.30065825,
AS,Asia,LKA,Sri Lanka,1968,All,Age_all,[All],1734.00000000,1.82712875,23.06465975,14.45963976,
AS,Asia,LKA,Sri Lanka,1968,Male,Age_all,[All],1127.00000000,2.13208725,28.35014040,18.10732648,
AS,Asia,LKA,Sri Lanka,1968,Female,Age_all,[All],607.00000000,1.44372562,16.30912681,10.52357836,
AS,Asia,LKA,Sri Lanka,1977,All,Age_all,[All],1503.00000000,1.45521087,15.28026940,10.53000684,
AS,Asia,LKA,Sri Lanka,1977,Male,Age_all,[All],1017.00000000,1.72052106,20.30346005,13.94567030,
AS,Asia,LKA,Sri Lanka,1977,Female,Age_all,[All],486.00000000,1.10019468,9.73858482,6.96184408,
AS,Asia,LKA,Sri Lanka,1980,All,Age_all,[All],1151.00000000,1.26455724,11.98497454,7.80497728,
AS,Asia,LKA,Sri Lanka,1980,Male,Age_all,[All],791.00000000,1.49589621,15.56024012,10.43260354,
AS,Asia,LKA,Sri Lanka,1980,Female,Age_all,[All],360.00000000,0.94384143,7.73223041,5.02442428,
AS,Asia,LKA,Sri Lanka,1981,All,Age_all,[All],1266.00000000,1.43081566,12.99456420,8.43381520,
AS,Asia,LKA,Sri Lanka,1981,Male,Age_all,[All],823.00000000,1.61950490,16.16635277,10.66338430,
AS,Asia,LKA,Sri Lanka,1981,Female,Age_all,[All],443.00000000,1.17622069,9.29552334,6.07431784,
AS,Asia,LKA,Sri Lanka,1982,All,Age_all,[All],1051.00000000,1.13936950,10.30311070,6.91674893,
AS,Asia,LKA,Sri Lanka,1982,Male,Age_all,[All],701.00000000,1.28151222,13.63141236,9.05100065,
AS,Asia,LKA,Sri Lanka,1982,Female,Age_all,[All],350.00000000,0.93226434,6.62939937,4.69798658,
AS,Asia,LKA,Sri Lanka,1983,All,Age_all,[All],1137.00000000,1.19465400,11.18493769,7.37497568,
AS,Asia,LKA,Sri Lanka,1983,Male,Age_all,[All],783.00000000,1.38908601,15.28267436,9.96436752,
AS,Asia,LKA,Sri Lanka,1983,Female,Age_all,[All],354.00000000,0.91223007,6.64884481,4.68315915,
AS,Asia,LKA,Sri Lanka,1984,All,Age_all,[All],1050.00000000,1.04244229,10.02671045,6.72947510,
AS,Asia,LKA,Sri Lanka,1984,Male,Age_all,[All],776.00000000,1.28670679,14.51149993,9.75732428,
AS,Asia,LKA,Sri Lanka,1984,Female,Age_all,[All],274.00000000,0.67794933,5.09286064,3.58169935,
AS,Asia,LKA,Sri Lanka,1985,All,Age_all,[All],1178.00000000,1.20095016,11.17539368,7.43827745,
AS,Asia,LKA,Sri Lanka,1985,Male,Age_all,[All],863.00000000,1.45688433,15.98596595,10.69127849,
